,alpha,n,van_bau,efron_bau,strat_bau,ps_min_bau,pm_bau,pm_kk,pm_kk_pbs,van_linear,efron_lin,strat_lin,ps_min_lin,pm_lin,pm_lin_kk,pm_lin_kk_pbs,van_exact,efron_exact,strat_exact,ps_min_exact,pm_exact,pm_kk_exact
power,0.075,50,0.172,0.153,0.086,0.086,0.118,0.411,0.417008197,0.493,0.518,0.497,0.503,0.505,0.517,0.374,0.186,0.176,0.096,0.091,0.276,0.371165644
pct_trt_diff,0.075,50,0.05744,0.0139,0.0156,0.00608,0.02748,0.02618,0.02762,0.05368,0.01362,0.01564,0.00614,0.02528,0.02722,0.02584,0.05466,0.01348,0.01618,0.00588,0.02648,0.02758
res_end_prop_avg,0.075,50,,,,,0.23584,0.23712,0.24008,,,,,0.2364,0.23544,0.2338,,,,,0.23172,0.23724
ssqr_over_sum,0.075,50,,,,,,0.7059119,,,,,,,,,,,,,,
ssqr_eq_ssqd_pval,0.075,50,,,,,,0.018806944,,,,,,,,,,,,,,
match_corr,0.075,50,,,,,,0.630498951,,,,,,,,,,,,,,
corr_eq_zero_pval,0.075,50,,,,,,0.010186515,,,,,,,,,,,,,,
pct_only_matches,0.075,50,,,,,,0.027,,,,,,,,,,,,,,
avg_max_std_diff_bal,0.1,50,0.778798892,0.799328295,0.420630399,0.402991459,0.516018449,0.503301913,0.500772981,0.770465228,0.820800938,0.41063025,0.385486234,0.508724221,0.509931553,0.522232772,0.814981929,0.811125428,0.840952706,0.787662919,0.475884964,0.528719519
avg_max_ks_stat,0.1,50,0.229408243,0.226140788,0.172769215,0.166541667,0.172912742,0.172129329,0.170284518,0.227897329,0.228963382,0.172707415,0.164945531,0.172323382,0.171025638,0.171679726,0.233159832,0.22559943,0.23073578,0.226552812,0.170490742,0.174024149
avg_beta_T,0.1,50,1.015354147,0.961075548,0.967881579,1.010728126,0.997182801,0.977888104,,0.99420897,1.023326827,0.987329172,0.999977497,1.019559505,1.001291057,1.007100273,,,,,,
avg_abs_bias,0.1,50,0.757760083,0.723394464,0.517022862,0.504663947,0.5869747,0.472453866,,0.398406615,0.397550836,0.358899669,0.381151886,0.37985782,0.458310583,0.461143234,,,,,,
std_err_beta_T,0.1,50,0.963863257,0.910113694,0.651946451,0.630402463,0.746772238,0.592595525,,0.496084764,0.504862094,0.452300709,0.483443641,0.479701235,0.577740175,0.586280796,,,,,,
power,0.1,50,0.172,0.153,0.086,0.086,0.114,0.42,0.432374867,0.493,0.518,0.497,0.503,0.514,0.493,0.384,0.186,0.176,0.096,0.091,0.289,0.380901288
pct_trt_diff,0.1,50,0.05744,0.0139,0.0156,0.00608,0.02378,0.02344,0.02314,0.05368,0.01362,0.01564,0.00614,0.0239,0.02308,0.02458,0.05466,0.01348,0.01618,0.00588,0.0234,0.0238
res_end_prop_avg,0.1,50,,,,,0.19272,0.18684,0.19032,,,,,0.18948,0.18964,0.19044,,,,,0.18892,0.19076
ssqr_over_sum,0.1,50,,,,,,0.704429576,,,,,,,,,,,,,,
ssqr_eq_ssqd_pval,0.1,50,,,,,,0.029557694,,,,,,,,,,,,,,
match_corr,0.1,50,,,,,,0.626677199,,,,,,,,,,,,,,
corr_eq_zero_pval,0.1,50,,,,,,0.010832395,,,,,,,,,,,,,,
pct_only_matches,0.1,50,,,,,,0.056,,,,,,,,,,,,,,
avg_max_std_diff_bal,0.2,50,0.778798892,0.799328295,0.420630399,0.402991459,0.449450761,0.457009003,0.439201375,0.770465228,0.820800938,0.41063025,0.385486234,0.448240005,0.471759263,0.463079258,0.814981929,0.811125428,0.840952706,0.787662919,0.429612327,0.46467822
avg_max_ks_stat,0.2,50,0.229408243,0.226140788,0.172769215,0.166541667,0.174698621,0.172990776,0.172442832,0.227897329,0.228963382,0.172707415,0.164945531,0.172562917,0.175371832,0.175957583,0.233159832,0.22559943,0.23073578,0.226552812,0.173860605,0.174021495
avg_beta_T,0.2,50,1.015354147,0.961075548,0.967881579,1.010728126,1.026879906,1.016317389,,0.99420897,1.023326827,0.987329172,0.999977497,0.99773114,0.995089788,0.982819962,,,,,,
avg_abs_bias,0.2,50,0.757760083,0.723394464,0.517022862,0.504663947,0.530414868,0.485116137,,0.398406615,0.397550836,0.358899669,0.381151886,0.39235868,0.453597033,0.468365354,,,,,,
std_err_beta_T,0.2,50,0.963863257,0.910113694,0.651946451,0.630402463,0.659086609,0.617869719,,0.496084764,0.504862094,0.452300709,0.483443641,0.499090237,0.578834393,0.58326205,,,,,,
power,0.2,50,0.172,0.153,0.086,0.086,0.101,0.438,0.394915254,0.493,0.518,0.497,0.503,0.527,0.439,0.368,0.186,0.176,0.096,0.091,0.285,0.337328767
pct_trt_diff,0.2,50,0.05744,0.0139,0.0156,0.00608,0.01672,0.0174,0.01706,0.05368,0.01362,0.01564,0.00614,0.01646,0.01816,0.0179,0.05466,0.01348,0.01618,0.00588,0.01772,0.01702
res_end_prop_avg,0.2,50,,,,,0.10488,0.10316,0.1044,,,,,0.102,0.10476,0.10592,,,,,0.1042,0.10392
ssqr_over_sum,0.2,50,,,,,,0.683662192,,,,,,,,,,,,,,
ssqr_eq_ssqd_pval,0.2,50,,,,,,0.060576832,,,,,,,,,,,,,,
match_corr,0.2,50,,,,,,0.600344821,,,,,,,,,,,,,,
corr_eq_zero_pval,0.2,50,,,,,,0.012430998,,,,,,,,,,,,,,
pct_only_matches,0.2,50,,,,,,0.443,,,,,,,,,,,,,,
avg_max_std_diff_bal,0.05,100,0.77162722,0.828838435,0.374302682,0.357322135,0.483878986,0.490022375,0.469869799,0.81729365,0.818159985,0.391004907,0.364734686,0.508654681,0.501732157,0.490376456,0.810193531,0.80454093,0.819325704,0.794500287,0.492053295,0.495620528
avg_max_ks_stat,0.05,100,0.164657396,0.166648771,0.119498151,0.118683797,0.115097748,0.116951228,0.115584208,0.166026364,0.165197543,0.121529074,0.117714438,0.118683765,0.116505995,0.115422428,0.165823639,0.16539017,0.16489954,0.163529304,0.115568843,0.116547391
avg_beta_T,0.05,100,0.958677714,1.012275137,0.985624462,0.9900279,1.01526703,1.000566867,,0.981362928,0.993600328,1.01759478,0.994751269,0.997441512,0.968122211,1.007878975,,,,,,
avg_abs_bias,0.05,100,0.513362098,0.527687916,0.343963692,0.342053098,0.386472229,0.31007435,,0.297296865,0.287705703,0.275311861,0.280355028,0.271463222,0.302101281,0.314198605,,,,,,
std_err_beta_T,0.05,100,0.650987705,0.659605066,0.427962911,0.434960132,0.485186178,0.385117973,,0.366570059,0.356663451,0.345174505,0.355548006,0.340858263,0.382019802,0.395932094,,,,,,
power,0.05,100,0.279,0.337,0.237,0.225,0.274,0.711,0.713,0.773,0.786,0.822,0.805,0.825,0.767,0.693,0.299,0.322,0.24,0.228,0.518,0.715715716
pct_trt_diff,0.05,100,0.03992,0.00718,0.00787,0.00291,0.01709,0.01673,0.01802,0.0412,0.00672,0.00779,0.00304,0.01644,0.01654,0.01758,0.04145,0.00681,0.00763,0.00307,0.01738,0.01744
res_end_prop_avg,0.05,100,,,,,0.19012,0.19438,0.193,,,,,0.19174,0.19352,0.19386,,,,,0.19298,0.19326
ssqr_over_sum,0.05,100,,,,,,0.731233666,,,,,,,,,,,,,,
ssqr_eq_ssqd_pval,0.05,100,,,,,,0.001105277,,,,,,,,,,,,,,
match_corr,0.05,100,,,,,,0.649983345,,,,,,,,,,,,,,
corr_eq_zero_pval,0.05,100,,,,,,0.000280885,,,,,,,,,,,,,,
pct_only_matches,0.05,100,,,,,,0.001,,,,,,,,,,,,,,
avg_max_std_diff_bal,0.075,100,0.77162722,0.828838435,0.374302682,0.357322135,0.455024104,0.444389901,0.441435053,0.81729365,0.818159985,0.391004907,0.364734686,0.440875419,0.451456014,0.458032087,0.810193531,0.80454093,0.819325704,0.794500287,0.464663654,0.432644154
avg_max_ks_stat,0.075,100,0.164657396,0.166648771,0.119498151,0.118683797,0.117110218,0.114482155,0.115103352,0.166026364,0.165197543,0.121529074,0.117714438,0.11538589,0.114713814,0.116033349,0.165823639,0.16539017,0.16489954,0.163529304,0.114915948,0.114473293
avg_beta_T,0.075,100,0.958677714,1.012275137,0.985624462,0.9900279,1.002915637,1.007183551,,0.981362928,0.993600328,1.01759478,0.994751269,1.018691317,0.989840258,1.018802475,,,,,,
avg_abs_bias,0.075,100,0.513362098,0.527687916,0.343963692,0.342053098,0.377648465,0.311753106,,0.297296865,0.287705703,0.275311861,0.280355028,0.263220522,0.301853377,0.30936256,,,,,,
std_err_beta_T,0.075,100,0.650987705,0.659605066,0.427962911,0.434960132,0.476938644,0.392344682,,0.366570059,0.356663451,0.345174505,0.355548006,0.333807541,0.376704089,0.388068546,,,,,,
power,0.075,100,0.279,0.337,0.237,0.225,0.256,0.734,0.733131923,0.773,0.786,0.822,0.805,0.843,0.777,0.727,0.299,0.322,0.24,0.228,0.527,0.713567839
pct_trt_diff,0.075,100,0.03992,0.00718,0.00787,0.00291,0.01445,0.01469,0.01438,0.0412,0.00672,0.00779,0.00304,0.01462,0.01466,0.01492,0.04145,0.00681,0.00763,0.00307,0.01428,0.01456
res_end_prop_avg,0.075,100,,,,,0.14034,0.1405,0.14,,,,,0.14104,0.14136,0.14296,,,,,0.14114,0.14146
ssqr_over_sum,0.075,100,,,,,,0.736991661,,,,,,,,,,,,,,
ssqr_eq_ssqd_pval,0.075,100,,,,,,0.002578503,,,,,,,,,,,,,,
match_corr,0.075,100,,,,,,0.656999973,,,,,,,,,,,,,,
corr_eq_zero_pval,0.075,100,,,,,,0.000145884,,,,,,,,,,,,,,
pct_only_matches,0.075,100,,,,,,0.013,,,,,,,,,,,,,,
avg_max_std_diff_bal,0.1,100,0.77162722,0.828838435,0.374302682,0.357322135,0.421374885,0.440378539,0.421086068,0.81729365,0.818159985,0.391004907,0.364734686,0.428183156,0.430410283,0.427532571,0.810193531,0.80454093,0.819325704,0.794500287,0.427405315,0.413281523
avg_max_ks_stat,0.1,100,0.164657396,0.166648771,0.119498151,0.118683797,0.1162189,0.117001013,0.116824737,0.166026364,0.165197543,0.121529074,0.117714438,0.116385458,0.116769013,0.115692561,0.165823639,0.16539017,0.16489954,0.163529304,0.116148248,0.11482884
avg_beta_T,0.1,100,0.958677714,1.012275137,0.985624462,0.9900279,1.051335968,0.985493499,,0.981362928,0.993600328,1.01759478,0.994751269,0.989844427,1.018901307,0.980312984,,,,,,
avg_abs_bias,0.1,100,0.513362098,0.527687916,0.343963692,0.342053098,0.359510626,0.309661918,,0.297296865,0.287705703,0.275311861,0.280355028,0.281283946,0.294326609,0.313081972,,,,,,
std_err_beta_T,0.1,100,0.650987705,0.659605066,0.427962911,0.434960132,0.445354398,0.394635378,,0.366570059,0.356663451,0.345174505,0.355548006,0.348540922,0.368608056,0.388926707,,,,,,
power,0.1,100,0.279,0.337,0.237,0.225,0.278,0.72,0.736842105,0.773,0.786,0.822,0.805,0.801,0.802,0.685,0.299,0.322,0.24,0.228,0.559,0.718396711
pct_trt_diff,0.1,100,0.03992,0.00718,0.00787,0.00291,0.01333,0.01261,0.01269,0.0412,0.00672,0.00779,0.00304,0.01259,0.01311,0.01272,0.04145,0.00681,0.00763,0.00307,0.01212,0.01277
res_end_prop_avg,0.1,100,,,,,0.11106,0.1121,0.11138,,,,,0.1113,0.11076,0.11124,,,,,0.11186,0.11034
ssqr_over_sum,0.1,100,,,,,,0.734781786,,,,,,,,,,,,,,
ssqr_eq_ssqd_pval,0.1,100,,,,,,0.010635396,,,,,,,,,,,,,,
match_corr,0.1,100,,,,,,0.655682334,,,,,,,,,,,,,,
corr_eq_zero_pval,0.1,100,,,,,,5.97E-05,,,,,,,,,,,,,,
pct_only_matches,0.1,100,,,,,,0.032,,,,,,,,,,,,,,
avg_max_std_diff_bal,0.2,100,0.77162722,0.828838435,0.374302682,0.357322135,0.381038342,0.380829794,0.389650417,0.81729365,0.818159985,0.391004907,0.364734686,0.409250445,0.401176021,0.376856641,0.810193531,0.80454093,0.819325704,0.794500287,0.387753029,0.379329455
avg_max_ks_stat,0.2,100,0.164657396,0.166648771,0.119498151,0.118683797,0.122494954,0.121181156,0.121681879,0.166026364,0.165197543,0.121529074,0.117714438,0.122708846,0.122607968,0.120643942,0.165823639,0.16539017,0.16489954,0.163529304,0.121965227,0.122605721
avg_beta_T,0.2,100,0.958677714,1.012275137,0.985624462,0.9900279,1.005079677,1.008373246,,0.981362928,0.993600328,1.01759478,0.994751269,1.005913125,1.013011257,1.013960723,,,,,,
avg_abs_bias,0.2,100,0.513362098,0.527687916,0.343963692,0.342053098,0.36181891,0.341225444,,0.297296865,0.287705703,0.275311861,0.280355028,0.284803162,0.300285453,0.309981335,,,,,,
std_err_beta_T,0.2,100,0.650987705,0.659605066,0.427962911,0.434960132,0.45460526,0.48952172,,0.366570059,0.356663451,0.345174505,0.355548006,0.357896292,0.386253596,0.391161788,,,,,,
power,0.2,100,0.279,0.337,0.237,0.225,0.248,0.704,0.654798762,0.773,0.786,0.822,0.805,0.811,0.799,0.697,0.299,0.322,0.24,0.228,0.6,0.646697389
pct_trt_diff,0.2,100,0.03992,0.00718,0.00787,0.00291,0.00899,0.00916,0.00925,0.0412,0.00672,0.00779,0.00304,0.00905,0.00899,0.0088,0.04145,0.00681,0.00763,0.00307,0.00895,0.00915
res_end_prop_avg,0.2,100,,,,,0.05904,0.05832,0.05894,,,,,0.05878,0.05882,0.05834,,,,,0.05832,0.05804
ssqr_over_sum,0.2,100,,,,,,0.707755953,,,,,,,,,,,,,,
ssqr_eq_ssqd_pval,0.2,100,,,,,,0.042323102,,,,,,,,,,,,,,
match_corr,0.2,100,,,,,,0.627611821,,,,,,,,,,,,,,
corr_eq_zero_pval,0.2,100,,,,,,0.000124833,,,,,,,,,,,,,,
pct_only_matches,0.2,100,,,,,,0.324,,,,,,,,,,,,,,
avg_max_std_diff_bal,0.05,200,0.79927398,0.805682128,0.3810102,0.371890046,0.418816204,0.419210612,0.409893115,0.783358681,0.79133486,0.394917391,0.361581098,0.409589515,0.419972345,0.419463887,0.761983238,0.761475388,0.763298179,0.833736152,0.408404588,0.429769555
avg_max_ks_stat,0.05,200,0.119347003,0.117598133,0.085423965,0.084895893,0.077461382,0.078269638,0.077174407,0.119028254,0.117062122,0.086090758,0.085671683,0.077408267,0.07845206,0.077661387,0.116505662,0.11779792,0.116203999,0.119067416,0.076698868,0.07740969
avg_beta_T,0.05,200,0.982821643,1.01376668,1.018103758,1.002571543,1.001125665,1.01280561,,0.999723156,1.002303765,1.002621081,0.986987594,1.003685712,0.99210363,0.99379731,,,,,,
avg_abs_bias,0.05,200,0.367576566,0.380358307,0.260077228,0.230556121,0.254926313,0.213098503,,0.20650279,0.203915922,0.193717906,0.192277686,0.20257087,0.193449289,0.21619017,,,,,,
std_err_beta_T,0.05,200,0.461887182,0.470934492,0.323386353,0.289695964,0.318455549,0.268855016,,0.257074175,0.251104345,0.240264194,0.23984118,0.250830203,0.243830614,0.26764322,,,,,,
power,0.05,200,0.556,0.571,0.6,0.597,0.596,0.968,0.964,0.971,0.98,0.989,0.986,0.981,0.985,0.961,0.528,0.547,0.591,0.602,0.869,0.955
pct_trt_diff,0.05,200,0.0272,0.00381,0.003955,0.00156,0.009715,0.00927,0.00956,0.029535,0.003185,0.00385,0.00165,0.009385,0.009505,0.009485,0.02895,0.003305,0.00388,0.001445,0.00923,0.009655
res_end_prop_avg,0.05,200,,,,,0.11549,0.11427,0.11496,,,,,0.11388,0.11482,0.11482,,,,,0.11429,0.1143
ssqr_over_sum,0.05,200,,,,,,0.760432743,,,,,,,,,,,,,,
ssqr_eq_ssqd_pval,0.05,200,,,,,,6.01E-05,,,,,,,,,,,,,,
match_corr,0.05,200,,,,,,0.674281183,,,,,,,,,,,,,,
corr_eq_zero_pval,0.05,200,,,,,,4.82E-09,,,,,,,,,,,,,,
pct_only_matches,0.05,200,,,,,,0,,,,,,,,,,,,,,
avg_max_std_diff_bal,0.075,200,0.79927398,0.805682128,0.3810102,0.371890046,0.365140103,0.378689659,0.394546946,0.783358681,0.79133486,0.394917391,0.361581098,0.381424695,0.394491195,0.376192451,0.761983238,0.761475388,0.763298179,0.833736152,0.374688827,0.382918902
avg_max_ks_stat,0.075,200,0.119347003,0.117598133,0.085423965,0.084895893,0.07790268,0.078922635,0.079567053,0.119028254,0.117062122,0.086090758,0.085671683,0.077732128,0.079160195,0.078562978,0.116505662,0.11779792,0.116203999,0.119067416,0.078162312,0.078448846
avg_beta_T,0.075,200,0.982821643,1.01376668,1.018103758,1.002571543,1.002739231,1.002698842,,0.999723156,1.002303765,1.002621081,0.986987594,1.012354258,0.982690201,0.995144441,,,,,,
avg_abs_bias,0.075,200,0.367576566,0.380358307,0.260077228,0.230556121,0.251484172,0.215457977,,0.20650279,0.203915922,0.193717906,0.192277686,0.192992376,0.204254858,0.212265455,,,,,,
std_err_beta_T,0.075,200,0.461887182,0.470934492,0.323386353,0.289695964,0.315774589,0.266410696,,0.257074175,0.251104345,0.240264194,0.23984118,0.243018151,0.254619888,0.263771275,,,,,,
power,0.075,200,0.556,0.571,0.6,0.597,0.611,0.965,0.963963964,0.971,0.98,0.989,0.986,0.984,0.981,0.956,0.528,0.547,0.591,0.602,0.893,0.971
pct_trt_diff,0.075,200,0.0272,0.00381,0.003955,0.00156,0.00818,0.007625,0.00785,0.029535,0.003185,0.00385,0.00165,0.00773,0.007805,0.007855,0.02895,0.003305,0.00388,0.001445,0.007905,0.00844
res_end_prop_avg,0.075,200,,,,,0.08311,0.08219,0.08214,,,,,0.08192,0.08187,0.08183,,,,,0.08262,0.08276
ssqr_over_sum,0.075,200,,,,,,0.76158503,,,,,,,,,,,,,,
ssqr_eq_ssqd_pval,0.075,200,,,,,,0.000186012,,,,,,,,,,,,,,
match_corr,0.075,200,,,,,,0.674041675,,,,,,,,,,,,,,
corr_eq_zero_pval,0.075,200,,,,,,1.27E-09,,,,,,,,,,,,,,
pct_only_matches,0.075,200,,,,,,0.002,,,,,,,,,,,,,,
avg_max_std_diff_bal,0.1,200,0.79927398,0.805682128,0.3810102,0.371890046,0.362903287,0.358472377,0.362442509,0.783358681,0.79133486,0.394917391,0.361581098,0.356923248,0.353710454,0.369167025,0.761983238,0.761475388,0.763298179,0.833736152,0.370236755,0.383655562
avg_max_ks_stat,0.1,200,0.119347003,0.117598133,0.085423965,0.084895893,0.079443203,0.08019574,0.079875441,0.119028254,0.117062122,0.086090758,0.085671683,0.079828138,0.079645395,0.079770516,0.116505662,0.11779792,0.116203999,0.119067416,0.080055543,0.080293937
avg_beta_T,0.1,200,0.982821643,1.01376668,1.018103758,1.002571543,0.982229965,1.010759366,,0.999723156,1.002303765,1.002621081,0.986987594,1.003558474,1.009627573,0.998106081,,,,,,
avg_abs_bias,0.1,200,0.367576566,0.380358307,0.260077228,0.230556121,0.238060643,0.214122389,,0.20650279,0.203915922,0.193717906,0.192277686,0.192556877,0.203602851,0.221208662,,,,,,
std_err_beta_T,0.1,200,0.461887182,0.470934492,0.323386353,0.289695964,0.297758595,0.2657319,,0.257074175,0.251104345,0.240264194,0.23984118,0.241796446,0.255200438,0.276676484,,,,,,
power,0.1,200,0.556,0.571,0.6,0.597,0.56,0.963,0.958333333,0.971,0.98,0.989,0.986,0.98,0.98,0.954,0.528,0.547,0.591,0.602,0.92,0.952332657
pct_trt_diff,0.1,200,0.0272,0.00381,0.003955,0.00156,0.006845,0.006945,0.006805,0.029535,0.003185,0.00385,0.00165,0.00673,0.00714,0.00677,0.02895,0.003305,0.00388,0.001445,0.00694,0.00702
res_end_prop_avg,0.1,200,,,,,0.06442,0.06435,0.064,,,,,0.06388,0.06385,0.06309,,,,,0.06414,0.06383
ssqr_over_sum,0.1,200,,,,,,0.760974274,,,,,,,,,,,,,,
ssqr_eq_ssqd_pval,0.1,200,,,,,,0.002656552,,,,,,,,,,,,,,
match_corr,0.1,200,,,,,,0.665968642,,,,,,,,,,,,,,
corr_eq_zero_pval,0.1,200,,,,,,8.52E-09,,,,,,,,,,,,,,
pct_only_matches,0.1,200,,,,,,0.008,,,,,,,,,,,,,,
avg_max_std_diff_bal,0.2,200,0.79927398,0.805682128,0.3810102,0.371890046,0.357788027,0.351817925,0.356947856,0.783358681,0.79133486,0.394917391,0.361581098,0.346352449,0.332270498,0.343355622,0.761983238,0.761475388,0.763298179,0.833736152,0.34313029,0.337295465
avg_max_ks_stat,0.2,200,0.119347003,0.117598133,0.085423965,0.084895893,0.086621,0.086447762,0.086498026,0.119028254,0.117062122,0.086090758,0.085671683,0.08595655,0.085427931,0.085418816,0.116505662,0.11779792,0.116203999,0.119067416,0.085030595,0.085657819
avg_beta_T,0.2,200,0.982821643,1.01376668,1.018103758,1.002571543,0.989064017,1.000827037,,0.999723156,1.002303765,1.002621081,0.986987594,1.014383211,0.984903084,0.992769176,,,,,,
avg_abs_bias,0.2,200,0.367576566,0.380358307,0.260077228,0.230556121,0.242446903,0.228764565,,0.20650279,0.203915922,0.193717906,0.192277686,0.201782821,0.205371675,0.22667927,,,,,,
std_err_beta_T,0.2,200,0.461887182,0.470934492,0.323386353,0.289695964,0.304704273,0.290255134,,0.257074175,0.251104345,0.240264194,0.23984118,0.252840514,0.257001313,0.284553557,,,,,,
power,0.2,200,0.556,0.571,0.6,0.597,0.579,0.939,0.944594595,0.971,0.98,0.989,0.986,0.982,0.972,0.93,0.528,0.547,0.591,0.602,0.908,0.944743935
pct_trt_diff,0.2,200,0.0272,0.00381,0.003955,0.00156,0.00467,0.00468,0.004835,0.029535,0.003185,0.00385,0.00165,0.004985,0.004765,0.00476,0.02895,0.003305,0.00388,0.001445,0.00475,0.005075
res_end_prop_avg,0.2,200,,,,,0.03169,0.03196,0.03225,,,,,0.03332,0.03203,0.03243,,,,,0.03223,0.03255
ssqr_over_sum,0.2,200,,,,,,0.722525185,,,,,,,,,,,,,,
ssqr_eq_ssqd_pval,0.2,200,,,,,,0.028678207,,,,,,,,,,,,,,
match_corr,0.2,200,,,,,,0.637271304,,,,,,,,,,,,,,
corr_eq_zero_pval,0.2,200,,,,,,1.27E-08,,,,,,,,,,,,,,
pct_only_matches,0.2,200,,,,,,0.232,,,,,,,,,,,,,,
