,alpha,n,van_bau,efron_bau,strat_bau,ps_min_bau,pm_bau,pm_kk,pm_kk_pbs,van_linear,efron_lin,strat_lin,ps_min_lin,pm_lin,pm_lin_kk,pm_lin_kk_pbs,van_exact,efron_exact,strat_exact,ps_min_exact,pm_exact,pm_kk_exact
avg_max_std_diff_bal,0.05,100,0.806734082,0.795918573,0.399499539,0.375925088,0.500010073,0.490427579,0.501051306,0.806294842,0.797005934,0.380111417,0.400384069,0.481370833,0.495278593,0.491536402,0.81992768,0.811587435,0.799018983,0.832003836,0.5021351,0.501807253
avg_max_ks_stat,0.05,100,0.165353121,0.164898255,0.120646164,0.119385898,0.116394001,0.11577014,0.11613913,0.167726093,0.165642486,0.12005493,0.120081273,0.116863347,0.115990054,0.114428268,0.167554754,0.166091597,0.16409863,0.166975894,0.116164914,0.118219001
avg_beta_T,0.05,100,-0.027181018,0.014366684,-0.001458541,-0.011372608,-0.014992489,0.014365705,NA,0.001716539,0.00836735,-0.008095651,0.004473054,-0.000255758,-0.011181818,0.002444728,NA,NA,NA,NA,NA,NA
avg_abs_bias,0.05,100,0.413335327,0.423580412,0.309968222,0.33150577,0.33626635,0.301804132,NA,0.27528481,0.280454015,0.278119054,0.269780608,0.272673967,0.285436355,0.313373673,NA,NA,NA,NA,NA,NA
std_err_beta_T,0.05,100,0.518925731,0.538841801,0.389452381,0.4201231,0.42597892,0.383112965,NA,0.346582944,0.351890857,0.348183696,0.343538648,0.349888947,0.36059166,0.392850829,NA,NA,NA,NA,NA,NA
power,0.05,100,0.048,0.07,0.005,0.017,0.017,0.061,0.057057057,0.046,0.058,0.046,0.049,0.05,0.057,0.395,0.057,0.052,0.007,0.007,0.052,0.052
pct_trt_diff,0.05,100,0.04095,0.00687,0.00826,0.00319,0.01678,0.01698,0.01738,0.03899,0.00701,0.00791,0.00313,0.01798,0.01642,0.01743,0.04083,0.00663,0.00775,0.00285,0.01702,0.01685
res_end_prop_avg,0.05,100,NA,NA,NA,NA,0.19326,0.19286,0.1925,NA,NA,NA,NA,0.19312,0.19482,0.19186,NA,NA,NA,NA,0.19538,0.19368
ssqr_over_sum,0.05,100,NA,NA,NA,NA,NA,0.625618128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ssqr_eq_ssqd_pval,0.05,100,NA,NA,NA,NA,NA,0.0160147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
match_corr,0.05,100,NA,NA,NA,NA,NA,0.490400373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
corr_eq_zero_pval,0.05,100,NA,NA,NA,NA,NA,0.009257636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pct_only_matches,0.05,100,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
avg_max_std_diff_bal,0.075,100,0.806734082,0.795918573,0.399499539,0.375925088,0.452577804,0.441287732,0.416889047,0.806294842,0.797005934,0.380111417,0.400384069,0.481979411,0.451775539,0.458751161,0.81992768,0.811587435,0.799018983,0.832003836,0.441629513,0.469422643
avg_max_ks_stat,0.075,100,0.165353121,0.164898255,0.120646164,0.119385898,0.116628485,0.115302049,0.113181778,0.167726093,0.165642486,0.12005493,0.120081273,0.116695507,0.114796878,0.115903962,0.167554754,0.166091597,0.16409863,0.166975894,0.115190679,0.116008052
avg_beta_T,0.075,100,-0.027181018,0.014366684,-0.001458541,-0.011372608,0.00151119,0.009162593,NA,0.001716539,0.00836735,-0.008095651,0.004473054,-0.00417218,0.008172006,0.000755936,NA,NA,NA,NA,NA,NA
avg_abs_bias,0.075,100,0.413335327,0.423580412,0.309968222,0.33150577,0.333102012,0.313383775,NA,0.27528481,0.280454015,0.278119054,0.269780608,0.274235533,0.291325196,0.30177184,NA,NA,NA,NA,NA,NA
std_err_beta_T,0.075,100,0.518925731,0.538841801,0.389452381,0.4201231,0.411881604,0.38666862,NA,0.346582944,0.351890857,0.348183696,0.343538648,0.349209873,0.366318319,0.381131576,NA,NA,NA,NA,NA,NA
power,0.075,100,0.048,0.07,0.005,0.017,0.015,0.053,0.051256281,0.046,0.058,0.046,0.049,0.06,0.062,0.473,0.057,0.052,0.007,0.007,0.051,0.058704453
pct_trt_diff,0.075,100,0.04095,0.00687,0.00826,0.00319,0.01497,0.01496,0.01436,0.03899,0.00701,0.00791,0.00313,0.01524,0.01417,0.01459,0.04083,0.00663,0.00775,0.00285,0.01443,0.01498
res_end_prop_avg,0.075,100,NA,NA,NA,NA,0.14238,0.1412,0.1412,NA,NA,NA,NA,0.14378,0.14242,0.14066,NA,NA,NA,NA,0.14094,0.14108
ssqr_over_sum,0.075,100,NA,NA,NA,NA,NA,0.63285991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ssqr_eq_ssqd_pval,0.075,100,NA,NA,NA,NA,NA,0.020711637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
match_corr,0.075,100,NA,NA,NA,NA,NA,0.497218235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
corr_eq_zero_pval,0.075,100,NA,NA,NA,NA,NA,0.005225979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pct_only_matches,0.075,100,NA,NA,NA,NA,NA,0.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
avg_max_std_diff_bal,0.1,100,0.806734082,0.795918573,0.399499539,0.375925088,0.427177243,0.413566235,0.420862786,0.806294842,0.797005934,0.380111417,0.400384069,0.425987796,0.411587498,0.429890616,0.81992768,0.811587435,0.799018983,0.832003836,0.428109298,0.426458497
avg_max_ks_stat,0.1,100,0.165353121,0.164898255,0.120646164,0.119385898,0.11658202,0.116243714,0.116199026,0.167726093,0.165642486,0.12005493,0.120081273,0.11570263,0.114094183,0.116630867,0.167554754,0.166091597,0.16409863,0.166975894,0.117158569,0.116350548
avg_beta_T,0.1,100,-0.027181018,0.014366684,-0.001458541,-0.011372608,0.019164812,-0.005850549,NA,0.001716539,0.00836735,-0.008095651,0.004473054,0.022241632,0.018869989,-0.003468303,NA,NA,NA,NA,NA,NA
avg_abs_bias,0.1,100,0.413335327,0.423580412,0.309968222,0.33150577,0.330783137,0.289683354,NA,0.27528481,0.280454015,0.278119054,0.269780608,0.272782883,0.300278893,0.298821067,NA,NA,NA,NA,NA,NA
std_err_beta_T,0.1,100,0.518925731,0.538841801,0.389452381,0.4201231,0.418922578,0.370073679,NA,0.346582944,0.351890857,0.348183696,0.343538648,0.339240655,0.378038956,0.377084259,NA,NA,NA,NA,NA,NA
power,0.1,100,0.048,0.07,0.005,0.017,0.016,0.048,0.05338809,0.046,0.058,0.046,0.049,0.04,0.071,0.484,0.057,0.052,0.007,0.007,0.054,0.046153846
pct_trt_diff,0.1,100,0.04095,0.00687,0.00826,0.00319,0.01224,0.01263,0.0127,0.03899,0.00701,0.00791,0.00313,0.01309,0.01294,0.01335,0.04083,0.00663,0.00775,0.00285,0.01307,0.01319
res_end_prop_avg,0.1,100,NA,NA,NA,NA,0.11172,0.11044,0.112,NA,NA,NA,NA,0.11138,0.11104,0.1106,NA,NA,NA,NA,0.11128,0.11288
ssqr_over_sum,0.1,100,NA,NA,NA,NA,NA,0.620416478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ssqr_eq_ssqd_pval,0.1,100,NA,NA,NA,NA,NA,0.039646259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
match_corr,0.1,100,NA,NA,NA,NA,NA,0.504251383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
corr_eq_zero_pval,0.1,100,NA,NA,NA,NA,NA,0.003693187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pct_only_matches,0.1,100,NA,NA,NA,NA,NA,0.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
avg_max_std_diff_bal,0.2,100,0.806734082,0.795918573,0.399499539,0.375925088,0.414958479,0.392415738,0.398950771,0.806294842,0.797005934,0.380111417,0.400384069,0.399956914,0.397984491,0.384411941,0.81992768,0.811587435,0.799018983,0.832003836,0.395493078,0.394202726
avg_max_ks_stat,0.2,100,0.165353121,0.164898255,0.120646164,0.119385898,0.122663547,0.121051916,0.122640899,0.167726093,0.165642486,0.12005493,0.120081273,0.123845952,0.121650999,0.120479683,0.167554754,0.166091597,0.16409863,0.166975894,0.121335247,0.121907516
avg_beta_T,0.2,100,-0.027181018,0.014366684,-0.001458541,-0.011372608,0.000902966,-0.01218604,NA,0.001716539,0.00836735,-0.008095651,0.004473054,0.015262393,-0.004101043,0.010265852,NA,NA,NA,NA,NA,NA
avg_abs_bias,0.2,100,0.413335327,0.423580412,0.309968222,0.33150577,0.322742676,0.305352014,NA,0.27528481,0.280454015,0.278119054,0.269780608,0.265578281,0.294050654,0.313144674,NA,NA,NA,NA,NA,NA
std_err_beta_T,0.2,100,0.518925731,0.538841801,0.389452381,0.4201231,0.400397736,0.39349904,NA,0.346582944,0.351890857,0.348183696,0.343538648,0.337500184,0.372934018,0.389145834,NA,NA,NA,NA,NA,NA
power,0.2,100,0.048,0.07,0.005,0.017,0.007,0.059,0.050595238,0.046,0.058,0.046,0.049,0.046,0.065,0.253,0.057,0.052,0.007,0.007,0.043,0.048361934
pct_trt_diff,0.2,100,0.04095,0.00687,0.00826,0.00319,0.00932,0.00909,0.00939,0.03899,0.00701,0.00791,0.00313,0.00931,0.00925,0.00925,0.04083,0.00663,0.00775,0.00285,0.00916,0.00951
res_end_prop_avg,0.2,100,NA,NA,NA,NA,0.05932,0.0597,0.05912,NA,NA,NA,NA,0.05906,0.05962,0.05822,NA,NA,NA,NA,0.05818,0.05842
ssqr_over_sum,0.2,100,NA,NA,NA,NA,NA,0.600243315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ssqr_eq_ssqd_pval,0.2,100,NA,NA,NA,NA,NA,0.100613394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
match_corr,0.2,100,NA,NA,NA,NA,NA,0.479958535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
corr_eq_zero_pval,0.2,100,NA,NA,NA,NA,NA,0.006059952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pct_only_matches,0.2,100,NA,NA,NA,NA,NA,0.326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
avg_max_std_diff_bal,0.05,200,0.784024818,0.785285466,0.390582841,0.377657749,0.407772956,0.425589001,0.416627094,0.813028233,0.780075627,0.384216248,0.37402375,0.418748538,0.414501579,0.411121289,0.831452766,0.771940213,0.770510642,0.806594391,0.426412233,0.419563558
avg_max_ks_stat,0.05,200,0.118999367,0.116534335,0.08562993,0.085619427,0.076937595,0.077835346,0.07750663,0.118642442,0.116438024,0.085891265,0.08521259,0.0772202,0.077038714,0.077237537,0.120162632,0.116113171,0.117043558,0.118118946,0.077224079,0.077619598
avg_beta_T,0.05,200,0.008943401,-0.017253896,0.012026712,-0.001676854,0.017143759,-0.002935966,NA,-0.005928877,0.00746117,0.015429623,-0.000487411,0.0036435,-0.006729257,-0.002371232,NA,NA,NA,NA,NA,NA
avg_abs_bias,0.05,200,0.300394662,0.294130554,0.219710156,0.211964318,0.232363929,0.20609386,NA,0.19586589,0.203922348,0.205326884,0.200944757,0.195732088,0.198000782,0.209028766,NA,NA,NA,NA,NA,NA
std_err_beta_T,0.05,200,0.372381673,0.366970049,0.27259917,0.267187068,0.288702223,0.258195309,NA,0.24884486,0.255351898,0.254860286,0.251156825,0.244155803,0.250308737,0.263816935,NA,NA,NA,NA,NA,NA
power,0.05,200,0.047,0.046,0.006,0.006,0.01,0.036,0.053,0.051,0.055,0.052,0.056,0.054,0.057,0.502,0.043,0.055,0.007,0.008,0.046,0.051
pct_trt_diff,0.05,200,0.028495,0.003255,0.004005,0.00155,0.009285,0.00923,0.009385,0.028615,0.003365,0.00416,0.001525,0.009305,0.00943,0.009195,0.028385,0.00358,0.00413,0.00151,0.009355,0.009225
res_end_prop_avg,0.05,200,NA,NA,NA,NA,0.11394,0.1151,0.11462,NA,NA,NA,NA,0.1157,0.11423,0.11595,NA,NA,NA,NA,0.11558,0.11471
ssqr_over_sum,0.05,200,NA,NA,NA,NA,NA,0.648181983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ssqr_eq_ssqd_pval,0.05,200,NA,NA,NA,NA,NA,0.002464484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
match_corr,0.05,200,NA,NA,NA,NA,NA,0.508173251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
corr_eq_zero_pval,0.05,200,NA,NA,NA,NA,NA,7.84E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pct_only_matches,0.05,200,NA,NA,NA,NA,NA,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
avg_max_std_diff_bal,0.075,200,0.784024818,0.785285466,0.390582841,0.377657749,0.3835257,0.369714291,0.381991467,0.813028233,0.780075627,0.384216248,0.37402375,0.37575086,0.388209955,0.381849341,0.831452766,0.771940213,0.770510642,0.806594391,0.375108877,0.379307424
avg_max_ks_stat,0.075,200,0.118999367,0.116534335,0.08562993,0.085619427,0.078499525,0.077688961,0.079017758,0.118642442,0.116438024,0.085891265,0.08521259,0.078364698,0.078252311,0.078553904,0.120162632,0.116113171,0.117043558,0.118118946,0.078023877,0.078603191
avg_beta_T,0.075,200,0.008943401,-0.017253896,0.012026712,-0.001676854,-0.013902436,0.004478189,NA,-0.005928877,0.00746117,0.015429623,-0.000487411,0.012614525,0.000693175,0.002304977,NA,NA,NA,NA,NA,NA
avg_abs_bias,0.075,200,0.300394662,0.294130554,0.219710156,0.211964318,0.222565178,0.206207043,NA,0.19586589,0.203922348,0.205326884,0.200944757,0.200204914,0.204853953,0.203430487,NA,NA,NA,NA,NA,NA
std_err_beta_T,0.075,200,0.372381673,0.366970049,0.27259917,0.267187068,0.27835762,0.260312947,NA,0.24884486,0.255351898,0.254860286,0.251156825,0.249957024,0.257238307,0.257119462,NA,NA,NA,NA,NA,NA
power,0.075,200,0.047,0.046,0.006,0.006,0.008,0.055,0.064257028,0.051,0.055,0.052,0.056,0.058,0.066,0.581,0.043,0.055,0.007,0.008,0.051,0.04120603
pct_trt_diff,0.075,200,0.028495,0.003255,0.004005,0.00155,0.007745,0.007745,0.007785,0.028615,0.003365,0.00416,0.001525,0.007685,0.00781,0.007925,0.028385,0.00358,0.00413,0.00151,0.00806,0.008125
res_end_prop_avg,0.075,200,NA,NA,NA,NA,0.08258,0.08236,0.08204,NA,NA,NA,NA,0.08186,0.08363,0.08137,NA,NA,NA,NA,0.08305,0.08205
ssqr_over_sum,0.075,200,NA,NA,NA,NA,NA,0.655633409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ssqr_eq_ssqd_pval,0.075,200,NA,NA,NA,NA,NA,0.005568815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
match_corr,0.075,200,NA,NA,NA,NA,NA,0.516467671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
corr_eq_zero_pval,0.075,200,NA,NA,NA,NA,NA,6.32E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pct_only_matches,0.075,200,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
avg_max_std_diff_bal,0.1,200,0.784024818,0.785285466,0.390582841,0.377657749,0.355130177,0.378255866,0.365189598,0.813028233,0.780075627,0.384216248,0.37402375,0.371024264,0.358899855,0.355239536,0.831452766,0.771940213,0.770510642,0.806594391,0.348299976,0.365634688
avg_max_ks_stat,0.1,200,0.118999367,0.116534335,0.08562993,0.085619427,0.079478109,0.079944244,0.08039934,0.118642442,0.116438024,0.085891265,0.08521259,0.079772826,0.080569545,0.079882363,0.120162632,0.116113171,0.117043558,0.118118946,0.079569545,0.079034867
avg_beta_T,0.1,200,0.008943401,-0.017253896,0.012026712,-0.001676854,0.019136012,-0.002967754,NA,-0.005928877,0.00746117,0.015429623,-0.000487411,-0.001706989,0.003839954,-0.003734175,NA,NA,NA,NA,NA,NA
avg_abs_bias,0.1,200,0.300394662,0.294130554,0.219710156,0.211964318,0.222053756,0.212770063,NA,0.19586589,0.203922348,0.205326884,0.200944757,0.189554847,0.200548005,0.20526451,NA,NA,NA,NA,NA,NA
